name,type_of_food,address,city,outcode,postcode,URL,rating
Anikas Indian Takeaway,Curry,12 Hercies Road,Hillingdon,UB10,9NA,http://www.just-eat.co.uk/restaurants-anikasindian-ub10/menu,5
Aniqa Balti Tandoori,Curry,Royal Oak Road,Baguley,M23,1DQ,http://www.just-eat.co.uk/restaurants-aniqa/menu,5
Aniqa Balti Tandoori,Curry,Royal Oak Road,Baguley,M23,1DQ,http://www.just-eat.co.uk/restaurants-aniqa/menu,5
Anisa Indian Takeaway,Curry,Lancaster House Gravesend Road,HighamRochesterKent,ME3,7DZ,http://www.just-eat.co.uk/restaurants-Anisa-Indian-ME3/menu,5
Anisa Spice,Curry,16 Station Road,Northampton,NN14,2RL,http://www.just-eat.co.uk/restaurants-anisaspice-nn14/menu,5
Anisa Spice,Curry,16 Station Road,Northampton,NN14,2RL,http://www.just-eat.co.uk/restaurants-anisaspice-nn14/menu,5
Aniseed Bar & Indian Restaurant,Curry,25 Westferry Road,London,E14,8JH,http://www.just-eat.co.uk/restaurants-roguetrader/menu,5
Anis's - The Taste of Perfection,Curry,32 Waterloo Road,Smethwick,B66,4JW,http://www.just-eat.co.uk/restaurants-aniss---the-taste-of-perfection-french-walls/menu,5
Anjum's Indian Restaurant,Curry,552 London Road,Middlesex,TW7,4EP,http://www.just-eat.co.uk/restaurants-anjumsindian-tw7/menu,5
Anjum's Indian Restaurant,Curry,552 London Road,Middlesex,TW7,4EP,http://www.just-eat.co.uk/restaurants-anjumsindian-tw7/menu,5
Anmol Cuisine,Curry,18 Bruntcliffe Road,Morley,LS27,0LQ,http://www.just-eat.co.uk/restaurants-anmalcuisine/menu,5
Anmol Cuisine,Curry,18 Bruntcliffe Road,Morley,LS27,0LQ,http://www.just-eat.co.uk/restaurants-anmalcuisine/menu,5
Anmol Cuisine,Curry,18 Bruntcliffe Road,Morley,LS27,0LQ,http://www.just-eat.co.uk/restaurants-anmalcuisine/menu,5
Anmol Indian Takeaway,Curry,204 East Prescot Road,KnottyAsh,L14,5NG,http://www.just-eat.co.uk/restaurants-anmol/menu,5
Anmol Takeaway,Curry,8B The Parade Bingley,WestYorkshire,BD16,1RP,http://www.just-eat.co.uk/restaurants-anmoltakeaway/menu,5
Anmol Zaika,Curry,18 North Street,Nelson,BB9,7NF,http://www.just-eat.co.uk/restaurants-anmolzaika-bb9/menu,5
Annapurna Gurkha Restaurant,Curry,312 High Street,Kirkcaldy,KY1,1LB,http://www.just-eat.co.uk/restaurants-annapurnagurkha-ky1/menu,5
Annapurna Indian Cuisine,Curry,101 Chiswick High Road,London,W4,2ED,http://www.just-eat.co.uk/restaurants-annapurnaindian-w4/menu,4
Annaya's Indian,Curry,80-82 West Princess Street,Helensburgh,G84,8XD,http://www.just-eat.co.uk/restaurants-annayasindian-g84/menu,5
Annitsford Tandoori Takeaway,Curry,11A Front Street,Cramlington,NE23,7QS,http://www.just-eat.co.uk/restaurants-annitsfordtandoori-ne23/menu,5
Anokha Indian Bar & Restaurant,Curry,4 Burgon Street,London,EC4V,5DR,http://www.just-eat.co.uk/restaurants-anokha-ec4v/menu,0
Anokha Indian Bar & Restaurant,Curry,4 Burgon Street,London,EC4V,5DR,http://www.just-eat.co.uk/restaurants-anokha-ec4v/menu,0
Anokha Indian Bar & Restaurant,Curry,4 Burgon Street,London,EC4V,5DR,http://www.just-eat.co.uk/restaurants-anokha-ec4v/menu,0
Anokha Indian Restaurant & Takeaway,Curry,7 The Precinct,BognorRegis,PO21,5SB,http://www.just-eat.co.uk/restaurants-anokhaindian-po21/menu,5
Anoki Burton,Curry,38 Eggington,Derby,DE65,6GZ,http://www.just-eat.co.uk/restaurants-anokiburton-de65/menu,5
Anoki Derby,Curry,129 London Road,Derby,DE1,2QN,http://www.just-eat.co.uk/restaurants-anokiderby-de1/menu,5
Anoki Nottingham,Curry,Barker Gate,Nottingham,NG1,1JU,http://www.just-eat.co.uk/restaurants-anokinottingham-ng1/menu,5
Antalya Food Express,Curry,39 Boglemart Street,Stevenston,KA20,3EL,http://www.just-eat.co.uk/restaurants-antalyafoodexpress-ka20/menu,5
Anuraag Tandoori Restaurant,Curry,3 Station Parade,London,EN4,0DL,http://www.just-eat.co.uk/restaurants-anuraagtandoori-en4/menu,5
Anuraag Tandoori Restaurant,Curry,3 Station Parade,London,EN4,0DL,http://www.just-eat.co.uk/restaurants-anuraagtandoori-en4/menu,5
Anu's Kitchen,Curry,4 Queens Parade,Basingstoke,RG21,7DA,http://www.just-eat.co.uk/restaurants-anuskitchen-rg21/menu,4
Anzar's Takeaway,Curry,521 Main Street,Lanarkshire,ML4,1DG,http://www.just-eat.co.uk/restaurants-anzarstandoori-ml4/menu,5
Apna Curry Feast,Curry,212 High Street,Cheltenham,GL52,6UJ,http://www.just-eat.co.uk/restaurants-apna-curry-feast/menu,5
Apna Lahore,Curry,342 Abbeydale Road,Sheffield,S7,1FN,http://www.just-eat.co.uk/restaurants-apnalahore-s7/menu,5
Apna Lounge & Bar,Curry,5 Heather Park Parade,Middlesex,HA0,1SL,http://www.just-eat.co.uk/restaurants-apnaloungeandbar-ha0/menu,5
Apna Lounge & Bar,Curry,5 Heather Park Parade,Middlesex,HA0,1SL,http://www.just-eat.co.uk/restaurants-apnaloungeandbar-ha0/menu,5
Apna Shalimar,Curry,31 High Street Burton-On-Trent,Derby,DE14,1JM,http://www.just-eat.co.uk/restaurants-apnashalimar-de14/menu,4
Apni Haveli Bar & Restaurant,Curry,35 The Slade,London,SE18,2NB,http://www.just-eat.co.uk/restaurants-apnihaveli-se18/menu,5
Aqib's Indian & Fish & Chips,Curry,65 Manchester Street,Lancashire,OL8,4LN,http://www.just-eat.co.uk/restaurants-aqibsindiantakeaway-ol8/menu,5
Araminta,Curry,2 Wootton Hope Drive,Wottonfields,NN4,6DY,http://www.just-eat.co.uk/restaurants-araminta-nn4/menu,5
Argee Bhajee,Curry,269 Holdenhurst Road,Bournemouth,BH8,8BZ,http://www.just-eat.co.uk/restaurants-argeebhajee-bh8/menu,5
Argee Bhajee,Curry,13 Buddle Lane,St.Thomas,EX4,1JU,http://www.just-eat.co.uk/restaurants-argee-bhajee-ex4/menu,5
Argy Bhaji,Curry,5B Pegler Way,Crawley,RH11,7AE,http://www.just-eat.co.uk/restaurants-argy-bhaji-crawley/menu,5
Ariana Grill Tandoori,Curry,374 Westgate Road,Newcastle,NE4,6NX,http://www.just-eat.co.uk/restaurants-arianagrill-ne4/menu,4
Arishana Contemporary Indian Dining,Curry,51 Canada Way Lower Wick,Worcester,WR2,4XA,http://www.just-eat.co.uk/restaurants-arishana-wr2/menu,5
Armaan Restaurant & Takeaway,Curry,211 Bradford Road,Dewsbury,WF13,2HD,http://www.just-eat.co.uk/restaurants-armaan-takeawayWF13/menu,5
Armaan Restaurant & Takeaway,Curry,211 Bradford Road,Dewsbury,WF13,2HD,http://www.just-eat.co.uk/restaurants-armaan-takeawayWF13/menu,5
Armaan's,Curry,85 Montague Street,Lancashire,BB2,1NE,http://www.just-eat.co.uk/restaurants-armaansbb2/menu,4
Arman Spice,Curry,378 South Eldon Street,SouthShields,NE33,5SY,http://www.just-eat.co.uk/restaurants-arman-spice/menu,5
Arman Spice,Curry,378 South Eldon Street,SouthShields,NE33,5SY,http://www.just-eat.co.uk/restaurants-arman-spice/menu,5
Arman's,Curry,1 Burradon Road,Cramlington,NE23,7NL,http://www.just-eat.co.uk/restaurants-armans-ne23/menu,5
Aroma,Curry,3 Syke Parade Dewsbury Road,TingleyWakefield,WF3,1LZ,http://www.just-eat.co.uk/restaurants-aroma-morley/menu,4
Aroma,Curry,3 Syke Parade Dewsbury Road,TingleyWakefield,WF3,1LZ,http://www.just-eat.co.uk/restaurants-aroma-morley/menu,4
Aroma,Curry,3 Syke Parade Dewsbury Road,TingleyWakefield,WF3,1LZ,http://www.just-eat.co.uk/restaurants-aroma-morley/menu,4
Aroma,Curry,113 High Street,Golborne,WA3,3TG,http://www.just-eat.co.uk/restaurants-aroma-wa3/menu,5
Aroma,Curry,113 High Street,Golborne,WA3,3TG,http://www.just-eat.co.uk/restaurants-aroma-wa3/menu,5
Aroma,Curry,113 High Street,Golborne,WA3,3TG,http://www.just-eat.co.uk/restaurants-aroma-wa3/menu,5
Aroma,Curry,35C Nottingham Road,Nottingham,NG5,6JW,http://www.just-eat.co.uk/restaurants-aroma-ng5/menu,5
Aroma,Curry,32 Middlewich Street,Crewe,CW1,4BS,http://www.just-eat.co.uk/restaurants-aroma-cw1-1/menu,5
Aroma,Curry,87 Burton Road,BurtonOnTrent,DE14,3DW,http://www.just-eat.co.uk/restaurants-aroma-de14-1/menu,5
Aroma Bar Restaurant Takeaway,Curry,1 Zetland Street,Northallerton,DL6,1NB,http://www.just-eat.co.uk/restaurants-aroma-dl6/menu,5
Aroma Bar Restaurant Takeaway,Curry,1 Zetland Street,Northallerton,DL6,1NB,http://www.just-eat.co.uk/restaurants-aroma-dl6/menu,5
Aroma Contemporary Indian Takeaway,Curry,6 Battlers Green Drive,Radlett,WD7,8NF,http://www.just-eat.co.uk/restaurants-aroma-contemporary-indian/menu,5
Aroma Contemporary Indian Takeaway,Curry,6 Battlers Green Drive,Radlett,WD7,8NF,http://www.just-eat.co.uk/restaurants-aroma-contemporary-indian/menu,5
Aroma Indian Cuisine,Curry,80 Bruntisfield Place,Edinburgh,EH10,4HG,http://www.just-eat.co.uk/restaurants-aromaindian-eh10/menu,5
Aroma Indian Restaurant,Curry,55 High Street,Essex,RM1,1JL,http://www.just-eat.co.uk/restaurants-aroma/menu,5
Aroma Indian Restaurant,Curry,55 High Street,Essex,RM1,1JL,http://www.just-eat.co.uk/restaurants-aroma/menu,5
Aroma Indian Take Away,Curry,267 Stockport Road,Ashton-Under-Lyne,OL7,0NT,http://www.just-eat.co.uk/restaurants-aromaindian-ol7/menu,5
Aroma Indian Take Away,Curry,267 Stockport Road,Ashton-Under-Lyne,OL7,0NT,http://www.just-eat.co.uk/restaurants-aromaindian-ol7/menu,5
Aroma Kebabs,Curry,42 Stirling Road,Stirling,FK7,7JL,http://www.just-eat.co.uk/restaurants-aromakebabs-fk7/menu,5
Aroma Of Bengal,Curry,13 Fore Street,Trowbridge,BA14,8HA,http://www.just-eat.co.uk/restaurants-aromabengal-ba14/menu,5
Aroma Spice,Curry,40 Park Green,Radlett,SK11,7NE,http://www.just-eat.co.uk/restaurants-aromaspice-sk11/menu,5
Aroma Spice,Curry,4 Lewes Road,Brighton,BN2,3HP,http://www.just-eat.co.uk/restaurants-Aromaspicebn2/menu,5
Aroma Spice,Curry,98 Fleet Road,Hampstead,NW3,2QX,http://www.just-eat.co.uk/restaurants-aroma-spice-nw3/menu,5
Aroma Spice,Curry,98 Fleet Road,Hampstead,NW3,2QX,http://www.just-eat.co.uk/restaurants-aroma-spice-nw3/menu,5
Aroma Spice,Curry,185 Durham Road Suderland,Sunderland,SR3,4BX,http://www.just-eat.co.uk/restaurants-aroma-spice/menu,5
Aroma Tandoori,Curry,5 Sanders Parade,London,SW16,5NL,http://www.just-eat.co.uk/restaurants-aroma-tandoori-sw16/menu,5
Aroma Tandoori,Curry,5 Sanders Parade,London,SW16,5NL,http://www.just-eat.co.uk/restaurants-aroma-tandoori-sw16/menu,5
Aromas Tandoori Restaurant,Curry,172 Forest Lane,London,E7,9BB,http://www.just-eat.co.uk/restaurants-aromastandoori-e7/menu,5
Arong,Curry,51 Warbreck Moor,Liverpool,L9,4RW,http://www.just-eat.co.uk/restaurants-arong-l9/menu,5
Arong Indian Takeaway,Curry,22 South Road,Liverpool,L22,5PQ,http://www.just-eat.co.uk/restaurants-arong/menu,5
Arooje Restaurant,Curry,18 Market Street,Wakefield,WF6,2AR,http://www.just-eat.co.uk/restaurants-arooje-wf6/menu,5
Aroush Cafe,Curry,6 Campbell Street,Keighley,BD21,2SR,http://www.just-eat.co.uk/restaurants-aroushcafe-bd21/menu,5
Aroush Cafe,Curry,6 Campbell Street,Keighley,BD21,2SR,http://www.just-eat.co.uk/restaurants-aroushcafe-bd21/menu,5
Art Of Spices,Curry,92 Balls Pond Road,London,N1,4AJ,http://www.just-eat.co.uk/restaurants-artofspices-n1/menu,5
Art Of Spices,Curry,92 Balls Pond Road,London,N1,4AJ,http://www.just-eat.co.uk/restaurants-artofspices-n1/menu,5
Art Of Spices,Curry,468 St Albans Road,Watford,WD24,6QU,http://www.just-eat.co.uk/restaurants-artofspices-wd24/menu,5
Arthi's Indian Restaurant,Curry,Caledon Lounge,Aberdeen,AB10,7AP,http://www.just-eat.co.uk/restaurants-arthisindian-ab10/menu,5
Arusuvai,Curry,92-94 Middlewood Road,Hillsborough,S6,4HA,http://www.just-eat.co.uk/restaurants-arusuvai-loxley/menu,0
Arzoo Oxford,Curry,107-108 Walton Street,Oxford,OX2,6AJ,http://www.just-eat.co.uk/restaurants-arzoo-oxford-wytham/menu,4
Arzoo Witney,Curry,70 High Street,Witney,OX28,6HJ,http://www.just-eat.co.uk/restaurants-arzoowhitney-ox28/menu,4
Ascot Spices,Curry,29 High Street,Berkshire,SL5,7HG,http://www.just-eat.co.uk/restaurants-ascotspices-sl5/menu,5
Asha,Curry,123 Corstorphine Road,Edinburgh,EH12,5PZ,http://www.just-eat.co.uk/restaurants-asha-eh12/menu,5
Asha,Curry,99 Chestergate,Macclesfield,SK11,6DP,http://www.just-eat.co.uk/restaurants-asha-sk11/menu,5
Asha Indian,Curry,160 Holden Road,Leigh,WN7,1HA,http://www.just-eat.co.uk/restaurants-ashaindian-wn7/menu,5
Asha Indian,Curry,160 Holden Road,Leigh,WN7,1HA,http://www.just-eat.co.uk/restaurants-ashaindian-wn7/menu,5
Asha Indian,Curry,160 Holden Road,Leigh,WN7,1HA,http://www.just-eat.co.uk/restaurants-ashaindian-wn7/menu,5
Asha Indian Takeaway,Curry,82 Belfast Road,Bangor,BT20,3NN,http://www.just-eat.co.uk/restaurants-ashaindiantakeaway-bt20/menu,5
Asha Indian Takeaway,Curry,58 Whalley Road,Accrington,BB5,1AR,http://www.just-eat.co.uk/restaurants-ashaindian-bb5/menu,5
Asha Tandoori Restaurant,Curry,60 Station Road Hayes,Middlesex,UB3,4DF,http://www.just-eat.co.uk/restaurants-ashatandoori-ub3/menu,5
Asha Tandoori Restaurant,Curry,60 Station Road Hayes,Middlesex,UB3,4DF,http://www.just-eat.co.uk/restaurants-ashatandoori-ub3/menu,5
Asham Indian Takeaway,Curry,109 High Street Rainham,Kent,ME8,8AA,http://www.just-eat.co.uk/restaurants-ashamindian-me8/menu,5
Asha's,Curry,302 Edge Lane,Manchester,M43,6JH,http://www.just-eat.co.uk/restaurants-ashas-m43/menu,5
Ashiana,Curry,Reman House South Street,Dewsbury,WF13,1JS,http://www.just-eat.co.uk/restaurants-ashiana-wf13/menu,5
Ashiana,Curry,162 Nethergate,Dundee,DD1,4EE,http://www.just-eat.co.uk/restaurants-ashiana-dd1/menu,0
Ashiana Indian Takeaway,Curry,526 Stanley Road,Liverpool,L20,5DW,http://www.just-eat.co.uk/restaurants-ashiana-l20/menu,5
Ashiana Indian Takeaway,Curry,325 Burton Road,MonkBretton,S71,2QF,http://www.just-eat.co.uk/restaurants-ashianaindian-s71/menu,5
Ashiyana Indian Restaurant,Curry,66 Birdsfoot Lane,Bedfordshire,LU3,2DQ,http://www.just-eat.co.uk/restaurants-ashiyanaindian-lu3/menu,5
Ashiyana Indian Restaurant,Curry,66 Birdsfoot Lane,Bedfordshire,LU3,2DQ,http://www.just-eat.co.uk/restaurants-ashiyanaindian-lu3/menu,5
Ashleys Takeaway,Curry,11 The Tything,Worcester,WR1,1HD,http://www.just-eat.co.uk/restaurants-ashleys/menu,5
Ashmaan Tandoori,Curry,25 Mill Road,WestLothian,EH49,7QJ,http://www.just-eat.co.uk/restaurants-theashmaantandoori-eh49/menu,5
Ashmaan Tandoori,Curry,25 Mill Road,WestLothian,EH49,7QJ,http://www.just-eat.co.uk/restaurants-theashmaantandoori-eh49/menu,5
Ashoka,Curry,97 Hanover Street,Edinburgh,EH2,1DJ,http://www.just-eat.co.uk/restaurants-ashokaeh2/menu,4
Ashoka,Curry,62 Market Place,Chippenham,SN15,3HG,http://www.just-eat.co.uk/restaurants-ashokasn15/menu,4
Ashoka,Curry,Basil House ,Manchester,M1,6DF,http://www.just-eat.co.uk/restaurants-ashoka-m1/menu,5
Ashoka Bar & Restaurant,Curry,8 Cavendish Parade Bath Road,HounslowWest,TW4,7DJ,http://www.just-eat.co.uk/restaurants-ashokabarandrestaurant-tw4/menu,5
Ashoka Bearsden,Curry,9 Kirk Road,Bearsden,G61,3RG,http://www.just-eat.co.uk/restaurants-ashoka-bearsden-bearsden/menu,5
Ashoka Cook School,Curry,Linwood Road Phoenix Retail Park,Paisley,PA1,2AB,http://www.just-eat.co.uk/restaurants-ashokacook-pa1/menu,5
Ashoka Johnstone,Curry,3 Rankine Street,Johnstone,PA5,8AY,http://www.just-eat.co.uk/restaurants-ashoka-johnstone-new-johnstone/menu,5
Ashoka Regent Brasserie,Curry,93-99 Cowgate,Glasgow,G66,1JD,http://www.just-eat.co.uk/restaurants-ashoka-regent-brasserie/menu,4
Ashoka Regent Brasserie,Curry,93-99 Cowgate,Glasgow,G66,1JD,http://www.just-eat.co.uk/restaurants-ashoka-regent-brasserie/menu,4
Ashoka Shak Dundee,Curry,Camperdown Leisure Park,Dundee,DD2,3SQ,http://www.just-eat.co.uk/restaurants-ashoka-shak-dundee/menu,4
Ashoka Tandoori LTD,Curry,351 Church Road St George,Bristol,BS5,8AQ,http://www.just-eat.co.uk/restaurants-ashoka-bs5/menu,5
Ashoka West End (Argyle St),Curry,1284 Argyle Street,Glasgow,G3,8AB,http://www.just-eat.co.uk/restaurants-ashoka-g3/menu,4
Ashtead Balti,Curry,1-5 Rectory Lane,Ashtead,KT21,2BA,http://www.just-eat.co.uk/restaurants-ashtead-balti/menu,5
Ashton Balti House,Curry,156 Oldham Road,Ashton,OL7,9AN,http://www.just-eat.co.uk/restaurants-ashtonbaltihouse-ol7/menu,5
Ashton Balti House,Curry,156 Oldham Road,Ashton,OL7,9AN,http://www.just-eat.co.uk/restaurants-ashtonbaltihouse-ol7/menu,5
Asia Indian Takeaway,Curry,17 Reddicap Industrial Estate,Westmidlands,B75,7BU,http://www.just-eat.co.uk/restaurants-asiaindian/menu,5
Asia Lounge,Curry,136 Rochdale Road,Bury,BL9,7BD,http://www.just-eat.co.uk/restaurants-asialounge-bl9/menu,4
Asia Lounge,Curry,136 Rochdale Road,Bury,BL9,7BD,http://www.just-eat.co.uk/restaurants-asialounge-bl9/menu,4
Asia Tandoori,Curry,Unit 1,Nottingham,NG4,3BP,http://www.just-eat.co.uk/restaurants-asia-tandoori/menu,4
Asia Tandoori Restaurant,Curry,19 London Road,Surrey,SM6,7HW,http://www.just-eat.co.uk/restaurants-asiatandoori-sm6/menu,0
Asian Delight,Curry,67 Market Street OMAGH,CountyTyrone,BT79,0AA,http://www.just-eat.co.uk/restaurants-asiandelight-bt79/menu,5
Asian Flavaz,Curry,16 Broxtowe Lane,Nottingham,NG8,5NP,http://www.just-eat.co.uk/restaurants-AsianFlavasNG8/menu,5
Asian Gate,Curry,Unit 2 563 Inglemire Lane,Hull,HU6,8SW,http://www.just-eat.co.uk/restaurants-asiangate-hu6/menu,5
Asian Kitchen,Curry,35 Princes Avenue,Hull,HU5,3RX,http://www.just-eat.co.uk/restaurants-asiankitchen-hu3/menu,4
Asian Spice,Curry,36 Greenclose Road,Ilfracombe,EX34,8BT,http://www.just-eat.co.uk/restaurants-asianspiceex34/menu,5
Asian Spice,Curry,11 Green Lane,Cheshire,M33,5PN,http://www.just-eat.co.uk/restaurants-asian-spice-manchester/menu,0
Asian Spicy,Curry,202 Cheltenham Road,Bristol,BS6,5QZ,http://www.just-eat.co.uk/restaurants-asian-spicy/menu,4
Asian Tandoori,Curry,3A Duntreath Avenue,Glasgow,G13,4JG,http://www.just-eat.co.uk/restaurants-asian-tandoori-g13/menu,5
Asian Tandoori,Curry,160 Main Street,Cambuslang,G72,7EL,http://www.just-eat.co.uk/restaurants-asian-tandoori-g72/menu,5
Asiana,Curry,2 Hoopers Place,Swindon,SN1,3RA,http://www.just-eat.co.uk/restaurants-asiana-sn1/menu,4
Asiana Fine Indian Dining,Curry,110A High Street,Rayleigh,SS6,7BY,http://www.just-eat.co.uk/restaurants-asiana-fine-indian/menu,5
Asif,Curry,4 The Broadway,Surrey,CR0,4QR,http://www.just-eat.co.uk/restaurants-asif-cr0/menu,5
Asif,Curry,4 The Broadway,Surrey,CR0,4QR,http://www.just-eat.co.uk/restaurants-asif-cr0/menu,5
Asli Zaiqa,Curry,52 Uppingham Road,Leicestershire,LE5,0QD,http://www.just-eat.co.uk/restaurants-aslizaiqa-le5/menu,5
Assam,Curry,58 East Street,Wiltshire,BA12,9BW,http://www.just-eat.co.uk/restaurants-assam-warminster/menu,0
Assam's,Curry,57 West Regent Street,Glasgow,G2,2AE,http://www.just-eat.co.uk/restaurants-assams/menu,4
Assam's,Curry,57 West Regent Street,Glasgow,G2,2AE,http://www.just-eat.co.uk/restaurants-assams/menu,4
Astley Tandoori,Curry,416 Manchester Road Tyldesley,Manchester,M29,7DY,http://www.just-eat.co.uk/restaurants-astleytandoori-m29/menu,5
Astley Tandoori,Curry,416 Manchester Road Tyldesley,Manchester,M29,7DY,http://www.just-eat.co.uk/restaurants-astleytandoori-m29/menu,5
Atifa Finest Indian Takeaway,Curry,66 Newland Road,Worthing,BN11,1JX,http://www.just-eat.co.uk/restaurants-atifafinestindian-bn11/menu,4
Atithi,Curry,418 Watford Way,MillHill,NW7,2QJ,http://www.just-eat.co.uk/restaurants-atithi-nw7/menu,5
Atithi,Curry,418 Watford Way,MillHill,NW7,2QJ,http://www.just-eat.co.uk/restaurants-atithi-nw7/menu,5
Atithi,Curry,418 Watford Way,MillHill,NW7,2QJ,http://www.just-eat.co.uk/restaurants-atithi-nw7/menu,5
Atithi Indian Cuisine,Curry,27 York Street Twickenham,London,TW1,3JZ,http://www.just-eat.co.uk/restaurants-atithiindian-tw1/menu,5
Atlantis Modern Indian Takeaway,Curry,591 gallowgate,Glasgow,G40,2PE,http://www.just-eat.co.uk/restaurants-atlantismodernindian-g40/menu,4
Authentic Curry Pot,Curry,247 Wick Road,London,E9,5DG,http://www.just-eat.co.uk/restaurants-authenticcurrypot-e9/menu,5
Avon Spice,Curry,8 Silver street,Wiltshire,BA15,1JY,http://www.just-eat.co.uk/restaurants-avonspice-ba15/menu,5
Avon Spice,Curry,8 Silver street,Wiltshire,BA15,1JY,http://www.just-eat.co.uk/restaurants-avonspice-ba15/menu,5
Avtars Golden Fry-Curries,Curry,5 Lealholm Cresent,Middlesbrough,TS3,0NA,http://www.just-eat.co.uk/restaurants-avatarsgoldenfry-ts3/menu,5
Ayaan Tandoori,Curry,21 Moir Crescent,Aberdeen,AB16,7DB,http://www.just-eat.co.uk/restaurants-ayaantandoori-ab16/menu,5
Ayaan's,Curry,18 Hightown,Middlewich,CW10,9AN,http://www.just-eat.co.uk/restaurants-ayaans-cw10/menu,5
Ayaz's,Curry,5 School Road,Aberdeenshire,AB24,1TX,http://www.just-eat.co.uk/restaurants-ayazs-ab24/menu,5
Aydins,Curry,79 Grag Road,Shipley,BD18,2ER,http://www.just-eat.co.uk/restaurants-aydinsbd18/menu,5
Ayisha,Curry,27 Balnagask road,Aberdeen,AB11,8HU,http://www.just-eat.co.uk/restaurants-ayishaab11/menu,4
Aylesbury Tandoori,Curry,127 Cambridge Street,AylesburyBucks,HP20,1BT,http://www.just-eat.co.uk/restaurants-aylesbury-tandoori/menu,4
Ayr Tandoori,Curry,13 Tams Brig,Ayr,KA8,8JH,http://www.just-eat.co.uk/restaurants-ayrtandoori-ka8/menu,4
Aysha Indian,Curry,50A/51A North Street,Sudbury,CO10,1RE,http://www.just-eat.co.uk/restaurants-aysha-indian/menu,5
Azaad Takeaway,Curry,12 Leslie Street,Blairgowrie,PH10,6AH,http://www.just-eat.co.uk/restaurants-azaad-ph10/menu,5
AzaadDundee - Poppadoms,Curry,4 The Hawthorns,Dundee,DD4,0XS,http://www.just-eat.co.uk/restaurants-azaad-dundee/menu,5
Azad Manzil,Curry,493-495 Barlow Moor Road,Manchester,M21,8AG,http://www.just-eat.co.uk/restaurants-azadmanzil-m21/menu,5
Azad Tandoori Indian Restauarant,Curry,2B Shillinghill,Alloa,FK10,1JT,http://www.just-eat.co.uk/restaurants-azadtandoori-fk10/menu,5
Azaro Indian Dining,Curry,115 Church Road,Hove,BN3,2AF,http://www.just-eat.co.uk/restaurants-azaro-bn3/menu,5
Azaro Indian Dining,Curry,115 Church Road,Hove,BN3,2AF,http://www.just-eat.co.uk/restaurants-azaro-bn3/menu,5
Azeem Cafe Balti,Curry,20 Station Road,Sheffield,S9,4JU,http://www.just-eat.co.uk/restaurants-azeem-cafe-balti-sheffield/menu,5
